日付,時間,合計,男性,女性,20代,30代,40代,50代,60代,70歳以上,居住者,勤務者,来街者,平均男性,平均女性,平均20代,平均30代,平均40代,平均50代,平均60代,平均70歳以上,平均居住者,平均勤務者,平均来街者
2024-10-06,7時半,193,150,43,0,0,138,54,0,0,0,0,193,150,43,0,0,138,54,0,0,0,0,193
2024-10-06,8時,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,8時半,67,24,43,0,0,43,0,24,0,0,0,68,24,43,0,0,43,0,24,0,0,0,68
2024-10-06,9時,67,24,43,0,0,43,0,24,0,0,0,68,24,43,0,0,43,0,24,0,0,0,68
2024-10-06,9時半,150,107,43,0,52,97,0,0,0,0,0,150,107,43,0,52,97,0,0,0,0,0,150
2024-10-06,10時,95,21,74,0,0,43,21,31,0,0,31,64,21,74,0,0,43,21,31,0,0,31,64
2024-10-06,10時半,74,0,74,0,0,74,0,0,0,0,0,74,0,74,0,0,74,0,0,0,0,0,74
2024-10-06,11時,74,0,74,0,0,74,0,0,0,0,0,74,0,74,0,0,74,0,0,0,0,0,74
2024-10-06,11時半,113,58,55,0,0,0,58,55,0,0,0,114,58,55,0,0,0,58,55,0,0,0,114
2024-10-06,12時,58,58,0,0,0,0,58,0,0,0,0,58,58,0,0,0,0,58,0,0,0,0,58
2024-10-06,12時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,13時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,13時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,14時,84,0,84,0,0,0,31,0,52,0,0,84,0,84,0,0,0,31,0,52,0,0,84
2024-10-06,14時半,63,0,63,0,0,0,63,0,0,0,0,63,0,63,0,0,0,63,0,0,0,0,63
2024-10-06,15時,31,0,31,0,0,0,31,0,0,0,0,31,0,31,0,0,0,31,0,0,0,0,31
2024-10-06,15時半,31,0,31,0,0,0,31,0,0,0,0,31,0,31,0,0,0,31,0,0,0,0,31
2024-10-06,16時,31,0,31,0,0,0,31,0,0,0,0,31,0,31,0,0,0,31,0,0,0,0,31
2024-10-06,16時半,107,0,107,0,0,107,0,0,0,0,0,107,0,107,0,0,107,0,0,0,0,0,107
2024-10-06,17時,139,32,107,0,0,107,0,32,0,0,32,107,32,107,0,0,107,0,32,0,0,32,107
2024-10-06,17時半,292,185,107,109,0,149,0,32,0,0,32,259,185,107,109,0,149,0,32,0,0,32,259
2024-10-06,18時,259,152,107,109,0,149,0,0,0,0,0,259,152,107,109,0,149,0,0,0,0,0,259
2024-10-06,18時半,186,79,107,0,79,107,0,0,0,79,0,107,79,107,0,79,107,0,0,0,79,0,107
2024-10-06,19時,209,102,107,0,79,107,23,0,0,79,0,130,102,107,0,79,107,23,0,0,79,0,130
2024-10-06,19時半,130,23,107,0,0,107,23,0,0,0,0,130,23,107,0,0,107,23,0,0,0,0,130
2024-10-06,20時,107,0,107,0,0,107,0,0,0,0,0,107,0,107,0,0,107,0,0,0,0,0,107
2024-10-06,20時半,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,21時,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,21時半,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,22時,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,22時半,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,23時,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,23時半,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,24時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,24時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,25時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,25時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,26時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,26時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,27時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,27時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,28時,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,28時半,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-07,5時,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,5時半,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,6時,92,92,0,0,0,60,32,0,0,0,0,92,92,0,0,0,60,32,0,0,0,0,92
2024-10-07,6時半,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,7時,170,170,0,138,0,0,32,0,0,0,0,170,170,0,138,0,0,32,0,0,0,0,170
2024-10-07,7時半,303,303,0,138,0,61,67,36,0,0,36,266,303,0,138,0,61,67,36,0,0,36,266
2024-10-07,8時,167,167,0,0,38,61,67,0,0,0,0,167,167,0,0,38,61,67,0,0,0,0,167
2024-10-07,8時半,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,9時,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,9時半,63,32,31,0,0,0,32,31,0,0,31,32,32,31,0,0,0,32,31,0,0,31,32
2024-10-07,10時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,10時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,11時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,11時半,102,71,31,0,0,0,71,31,0,0,31,71,71,31,0,0,0,71,31,0,0,31,71
2024-10-07,12時,102,71,31,0,0,0,71,31,0,0,31,71,71,31,0,0,0,71,31,0,0,31,71
2024-10-07,12時半,31,0,31,0,0,0,0,31,0,0,31,0,0,31,0,0,0,0,31,0,0,31,0
2024-10-07,13時,31,0,31,0,0,0,0,31,0,0,31,0,0,31,0,0,0,0,31,0,0,31,0
2024-10-07,13時半,103,37,66,0,0,37,0,66,0,0,66,37,37,66,0,0,37,0,66,0,0,66,37
2024-10-07,14時,60,29,31,0,0,0,0,31,29,0,31,29,29,31,0,0,0,0,31,29,0,31,29
2024-10-07,14時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,15時,63,0,63,0,0,63,0,0,0,0,0,63,0,63,0,0,63,0,0,0,0,0,63
2024-10-07,15時半,63,0,63,0,0,63,0,0,0,0,0,63,0,63,0,0,63,0,0,0,0,0,63
2024-10-07,16時,30,30,0,0,0,0,30,0,0,0,0,30,30,0,0,0,0,30,0,0,0,0,30
2024-10-07,16時半,103,60,43,0,0,104,0,0,0,0,0,104,60,43,0,0,104,0,0,0,0,0,104
2024-10-07,17時,148,105,43,0,0,149,0,0,0,0,0,149,105,43,0,0,149,0,0,0,0,0,149
2024-10-07,17時半,138,95,43,0,0,104,34,0,0,0,0,138,95,43,0,0,104,34,0,0,0,0,138
2024-10-07,18時,164,121,43,0,0,164,0,0,0,0,0,164,121,43,0,0,164,0,0,0,0,0,164
2024-10-07,18時半,60,60,0,0,0,60,0,0,0,0,0,60,60,0,0,0,60,0,0,0,0,0,60
2024-10-07,19時,213,213,0,128,0,60,0,24,0,0,0,213,213,0,128,0,60,0,24,0,0,0,213
2024-10-07,19時半,213,213,0,128,0,60,0,24,0,0,0,213,213,0,128,0,60,0,24,0,0,0,213
2024-10-07,20時,188,188,0,128,0,60,0,0,0,0,0,188,188,0,128,0,60,0,0,0,0,0,188
2024-10-07,20時半,60,60,0,0,0,60,0,0,0,0,0,60,60,0,0,0,60,0,0,0,0,0,60
2024-10-07,21時,153,110,43,0,0,154,0,0,0,0,0,154,110,43,0,0,154,0,0,0,0,0,154
2024-10-07,21時半,128,85,43,0,0,104,24,0,0,0,0,128,85,43,0,0,104,24,0,0,0,0,128
2024-10-07,22時,613,85,528,484,0,104,24,0,0,0,0,613,85,528,484,0,104,24,0,0,0,0,613
2024-10-07,22時半,103,60,43,0,0,104,0,0,0,0,0,104,60,43,0,0,104,0,0,0,0,0,104
2024-10-07,23時,103,60,43,0,0,104,0,0,0,0,0,104,60,43,0,0,104,0,0,0,0,0,104
2024-10-07,23時半,103,60,43,0,0,104,0,0,0,0,0,104,60,43,0,0,104,0,0,0,0,0,104
2024-10-07,24時,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,24時半,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,25時,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,25時半,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,26時,52,24,28,0,0,0,0,52,0,0,0,52,24,28,0,0,0,0,52,0,0,0,52
2024-10-07,26時半,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,27時,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,27時半,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,28時,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,28時半,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-08,5時,84,56,28,0,0,0,32,52,0,0,0,84,56,28,0,0,0,32,52,0,0,0,84
2024-10-08,5時半,84,56,28,0,0,0,32,52,0,0,0,84,56,28,0,0,0,32,52,0,0,0,84
2024-10-08,6時,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-08,6時半,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-08,7時,62,62,0,0,0,0,62,0,0,0,0,62,62,0,0,0,0,62,0,0,0,0,62
2024-10-08,7時半,62,62,0,0,0,0,62,0,0,0,0,62,62,0,0,0,0,62,0,0,0,0,62
2024-10-08,8時,330,87,243,243,0,55,32,0,0,0,0,330,87,243,243,0,55,32,0,0,0,0,330
2024-10-08,8時半,122,122,0,0,0,55,67,0,0,0,0,122,122,0,0,0,55,67,0,0,0,0,122
2024-10-08,9時,129,129,0,0,0,97,32,0,0,0,0,129,129,0,0,0,97,32,0,0,0,0,129
2024-10-08,9時半,74,74,0,0,0,42,32,0,0,0,0,74,74,0,0,0,42,32,0,0,0,0,74
2024-10-08,10時,42,42,0,0,0,42,0,0,0,0,0,42,42,0,0,0,42,0,0,0,0,0,42
2024-10-08,10時半,42,42,0,0,0,42,0,0,0,0,0,42,42,0,0,0,42,0,0,0,0,0,42
2024-10-08,11時,108,108,0,0,0,108,0,0,0,0,0,108,108,0,0,0,108,0,0,0,0,0,108
2024-10-08,11時半,137,137,0,0,0,108,29,0,0,0,29,108,137,0,0,0,108,29,0,0,0,29,108
2024-10-08,12時,137,137,0,0,0,108,29,0,0,0,29,108,137,0,0,0,108,29,0,0,0,29,108
2024-10-08,12時半,108,108,0,0,0,108,0,0,0,0,0,108,108,0,0,0,108,0,0,0,0,0,108
2024-10-08,13時,108,108,0,0,0,108,0,0,0,0,0,108,108,0,0,0,108,0,0,0,0,0,108
2024-10-08,13時半,128,128,0,0,0,108,20,0,0,0,20,108,128,0,0,0,108,20,0,0,0,20,108
2024-10-08,14時,128,128,0,0,0,108,20,0,0,0,20,108,128,0,0,0,108,20,0,0,0,20,108
2024-10-08,14時半,108,108,0,0,0,108,0,0,0,0,0,108,108,0,0,0,108,0,0,0,0,0,108
2024-10-08,15時,65,65,0,0,0,65,0,0,0,0,0,65,65,0,0,0,65,0,0,0,0,0,65
2024-10-08,15時半,105,105,0,0,0,65,0,39,0,0,0,105,105,0,0,0,65,0,39,0,0,0,105
2024-10-08,16時,105,105,0,0,0,65,0,39,0,0,0,105,105,0,0,0,65,0,39,0,0,0,105
2024-10-08,16時半,105,105,0,0,0,65,0,39,0,0,0,105,105,0,0,0,65,0,39,0,0,0,105
2024-10-08,17時,168,105,63,0,0,129,0,39,0,0,0,168,105,63,0,0,129,0,39,0,0,0,168
2024-10-08,17時半,381,318,63,142,0,129,34,75,0,0,36,345,318,63,142,0,129,34,75,0,0,36,345
2024-10-08,18時,176,176,0,0,0,65,34,75,0,0,36,139,176,0,0,0,65,34,75,0,0,36,139
2024-10-08,18時半,39,39,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,39,0,0,0,39
2024-10-08,19時,39,39,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,39,0,0,0,39
2024-10-08,19時半,39,39,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,39,0,0,0,39
2024-10-08,20時,39,39,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,39,0,0,0,39
2024-10-08,20時半,96,96,0,0,57,0,0,39,0,0,57,39,96,0,0,57,0,0,39,0,0,57,39
2024-10-08,21時,87,87,0,0,57,0,30,0,0,0,57,30,87,0,0,57,0,30,0,0,0,57,30
2024-10-08,21時半,56,56,0,0,0,0,56,0,0,0,0,56,56,0,0,0,0,56,0,0,0,0,56
2024-10-08,22時,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,22時半,58,58,0,0,0,0,58,0,0,0,0,58,58,0,0,0,0,58,0,0,0,0,58
2024-10-08,23時,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,23時半,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,24時,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,24時半,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,25時,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,25時半,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,26時,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,26時半,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,27時,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,27時半,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,28時,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,28時半,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-09,5時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,5時半,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-09,6時,108,55,53,0,0,53,55,0,0,0,23,85,55,53,0,0,53,55,0,0,0,23,85
2024-10-09,6時半,103,103,0,0,0,47,55,0,0,0,23,79,103,0,0,0,47,55,0,0,0,23,79
2024-10-09,7時,116,116,0,0,0,60,55,0,0,0,23,92,116,0,0,0,60,55,0,0,0,23,92
2024-10-09,7時半,267,267,0,0,66,109,53,39,0,0,48,218,267,0,0,66,109,53,39,0,0,48,218
2024-10-09,8時,317,262,55,0,112,97,53,0,55,0,104,213,262,55,0,112,97,53,0,55,0,104,213
2024-10-09,8時半,433,410,23,135,66,145,56,31,0,0,80,354,410,23,135,66,145,56,31,0,0,80,354
2024-10-09,9時,538,303,235,212,127,143,56,0,0,0,307,231,303,235,212,127,143,56,0,0,0,307,231
2024-10-09,9時半,638,426,212,308,195,48,53,31,0,0,260,377,426,212,308,195,48,53,31,0,0,260,377
2024-10-09,10時,523,311,212,308,134,48,0,31,0,0,260,262,311,212,308,134,48,0,31,0,0,260,262
2024-10-09,10時半,423,211,212,308,66,48,0,0,0,0,260,162,211,212,308,66,48,0,0,0,0,260,162
2024-10-09,11時,530,211,319,212,221,97,0,0,0,0,260,270,211,319,212,221,97,0,0,0,0,260,270
2024-10-09,11時半,628,309,319,212,173,243,0,0,0,0,260,368,309,319,212,173,243,0,0,0,0,260,368
2024-10-09,12時,598,279,319,212,173,181,0,31,0,0,243,355,279,319,212,173,181,0,31,0,0,243,355
2024-10-09,12時半,730,420,310,212,127,359,0,31,0,0,341,388,420,310,212,127,359,0,31,0,0,341,388
2024-10-09,13時,517,207,310,212,66,207,0,31,0,0,341,175,207,310,212,66,207,0,31,0,0,341,175
2024-10-09,13時半,541,231,310,212,66,202,29,31,0,0,371,169,231,310,212,66,202,29,31,0,0,371,169
2024-10-09,14時,518,306,212,212,66,159,49,31,0,0,273,245,306,212,212,66,159,49,31,0,0,273,245
2024-10-09,14時半,715,438,277,212,122,234,115,31,0,0,273,442,438,277,212,122,234,115,31,0,0,273,442
2024-10-09,15時,784,457,327,333,66,255,69,60,0,0,302,481,457,327,333,66,255,69,60,0,0,302,481
2024-10-09,15時半,448,448,0,121,66,112,59,90,0,0,61,387,448,0,121,66,112,59,90,0,0,61,387
2024-10-09,16時,407,407,0,121,66,112,51,57,0,0,61,346,407,0,121,66,112,51,57,0,0,61,346
2024-10-09,16時半,382,382,0,0,66,112,123,57,23,0,84,298,382,0,0,66,112,123,57,23,0,84,298
2024-10-09,17時,344,344,0,0,66,112,56,57,52,0,54,289,344,0,0,66,112,56,57,52,0,54,289
2024-10-09,17時半,398,299,99,0,130,112,68,57,28,0,31,366,299,99,0,130,112,68,57,28,0,31,366
2024-10-09,18時,283,163,120,0,130,65,0,31,55,0,31,251,163,120,0,130,65,0,31,55,0,31,251
2024-10-09,18時半,381,261,120,0,225,100,0,0,55,0,94,286,261,120,0,225,100,0,0,55,0,94,286
2024-10-09,19時,259,195,64,0,225,34,0,0,0,0,94,165,195,64,0,225,34,0,0,0,0,94,165
2024-10-09,19時半,164,100,64,0,130,34,0,0,0,0,0,165,100,64,0,130,34,0,0,0,0,0,165
2024-10-09,20時,196,132,64,0,130,34,0,0,31,0,31,165,132,64,0,130,34,0,0,31,0,31,165
2024-10-09,20時半,156,92,64,0,130,0,26,0,0,0,0,157,92,64,0,130,0,26,0,0,0,0,157
2024-10-09,21時,90,26,64,0,64,0,26,0,0,0,0,91,26,64,0,64,0,26,0,0,0,0,91
2024-10-09,21時半,125,61,64,0,64,34,26,0,0,0,0,126,61,64,0,64,34,26,0,0,0,0,126
2024-10-09,22時,64,0,64,0,64,0,0,0,0,0,0,64,0,64,0,64,0,0,0,0,0,0,64
2024-10-09,22時半,64,0,64,0,64,0,0,0,0,0,0,64,0,64,0,64,0,0,0,0,0,0,64
2024-10-09,23時,64,0,64,0,64,0,0,0,0,0,0,64,0,64,0,64,0,0,0,0,0,0,64
2024-10-09,23時半,153,89,64,0,118,36,0,0,0,0,0,154,89,64,0,118,36,0,0,0,0,0,154
2024-10-09,24時,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,24時半,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,25時,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,25時半,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,26時,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,26時半,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,27時,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,27時半,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,28時,126,126,0,0,53,73,0,0,0,0,0,126,126,0,0,53,73,0,0,0,0,0,126
2024-10-09,28時半,126,126,0,0,53,73,0,0,0,0,0,126,126,0,0,53,73,0,0,0,0,0,126
2024-10-10,5時,59,59,0,0,0,36,0,22,0,0,0,59,59,0,0,0,36,0,22,0,0,0,59
2024-10-10,5時半,99,68,31,0,0,36,31,31,0,0,31,68,68,31,0,0,36,31,31,0,0,31,68
2024-10-10,6時,67,36,31,0,0,36,0,31,0,0,31,36,36,31,0,0,36,0,31,0,0,31,36
2024-10-10,6時半,152,121,31,0,0,88,32,31,0,0,31,121,121,31,0,0,88,32,31,0,0,31,121
2024-10-10,7時,145,68,77,0,0,36,78,31,0,0,77,68,68,77,0,0,36,78,31,0,0,77,68
2024-10-10,7時半,234,84,150,0,73,52,78,31,0,0,77,157,84,150,0,73,52,78,31,0,0,77,157
2024-10-10,8時,246,215,31,102,0,52,32,31,28,0,31,215,215,31,102,0,52,32,31,28,0,31,215
2024-10-10,8時半,277,246,31,126,59,0,32,31,28,0,31,246,246,31,126,59,0,32,31,28,0,31,246
2024-10-10,9時,333,302,31,241,0,0,32,31,28,0,31,302,302,31,241,0,0,32,31,28,0,31,302
2024-10-10,9時半,276,245,31,115,0,40,60,31,28,0,31,245,245,31,115,0,40,60,31,28,0,31,245
2024-10-10,10時,215,184,31,115,0,40,0,31,28,0,31,184,184,31,115,0,40,0,31,28,0,31,184
2024-10-10,10時半,59,28,31,0,0,0,0,31,28,0,31,28,28,31,0,0,0,0,31,28,0,31,28
2024-10-10,11時,236,63,173,0,0,0,52,94,89,0,31,205,63,173,0,0,0,52,94,89,0,31,205
2024-10-10,11時半,384,211,173,0,47,46,106,94,89,0,31,353,211,173,0,47,46,106,94,89,0,31,353
2024-10-10,12時,275,191,84,0,0,46,134,94,0,0,54,221,191,84,0,0,46,134,94,0,0,54,221
2024-10-10,12時半,256,131,125,0,0,46,178,31,0,0,31,225,131,125,0,0,46,178,31,0,0,31,225
2024-10-10,13時,297,203,94,126,0,46,124,0,0,0,0,297,203,94,126,0,46,124,0,0,0,0,297
2024-10-10,13時半,187,146,41,0,0,46,102,39,0,0,0,187,146,41,0,0,46,102,39,0,0,0,187
2024-10-10,14時,342,311,31,225,0,46,0,70,0,0,31,311,311,31,225,0,46,0,70,0,0,31,311
2024-10-10,14時半,141,141,0,0,0,46,0,95,0,0,0,141,141,0,0,0,46,0,95,0,0,0,141
2024-10-10,15時,298,85,213,0,178,46,0,74,0,0,178,120,85,213,0,178,46,0,74,0,0,178,120
2024-10-10,15時半,327,114,213,0,178,114,0,35,0,0,178,149,114,213,0,178,114,0,35,0,0,178,149
2024-10-10,16時,571,359,212,130,178,175,63,24,0,0,178,393,359,212,130,178,175,63,24,0,0,178,393
2024-10-10,16時半,387,46,341,129,178,46,33,0,0,0,178,209,46,341,129,178,46,33,0,0,0,178,209
2024-10-10,17時,230,76,154,129,0,46,56,0,0,0,0,231,76,154,129,0,46,56,0,0,0,0,231
2024-10-10,17時半,186,57,129,129,0,0,57,0,0,0,0,186,57,129,129,0,0,57,0,0,0,0,186
2024-10-10,18時,525,121,404,317,0,181,26,0,0,0,0,525,121,404,317,0,181,26,0,0,0,0,525
2024-10-10,18時半,502,109,393,317,0,159,26,0,0,0,0,503,109,393,317,0,159,26,0,0,0,0,503
2024-10-10,19時,331,202,129,129,66,82,26,25,0,0,25,305,202,129,129,66,82,26,25,0,0,25,305
2024-10-10,19時半,331,202,129,129,66,82,26,25,0,0,25,305,202,129,129,66,82,26,25,0,0,25,305
2024-10-10,20時,228,99,129,129,0,46,26,25,0,0,25,202,99,129,129,0,46,26,25,0,0,25,202
2024-10-10,20時半,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-10,21時,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-10,21時半,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-10,22時,175,92,83,65,83,0,26,0,0,0,0,176,92,83,65,83,0,26,0,0,0,0,176
2024-10-10,22時半,148,65,83,65,83,0,0,0,0,0,0,149,65,83,65,83,0,0,0,0,0,0,149
2024-10-10,23時,65,65,0,65,0,0,0,0,0,0,0,65,65,0,65,0,0,0,0,0,0,0,65
2024-10-10,23時半,101,65,36,65,0,0,36,0,0,0,0,102,65,36,65,0,0,36,0,0,0,0,102
2024-10-10,24時,334,108,226,256,0,42,36,0,0,0,0,335,108,226,256,0,42,36,0,0,0,0,335
2024-10-10,24時半,334,108,226,256,0,42,36,0,0,0,0,335,108,226,256,0,42,36,0,0,0,0,335
2024-10-10,25時,291,65,226,256,0,0,36,0,0,0,0,292,65,226,256,0,0,36,0,0,0,0,292
2024-10-10,25時半,226,0,226,190,0,0,36,0,0,0,0,226,0,226,190,0,0,36,0,0,0,0,226
2024-10-10,26時,190,0,190,190,0,0,0,0,0,0,0,190,0,190,190,0,0,0,0,0,0,0,190
2024-10-10,26時半,190,0,190,190,0,0,0,0,0,0,0,190,0,190,190,0,0,0,0,0,0,0,190
2024-10-10,27時,190,0,190,190,0,0,0,0,0,0,0,190,0,190,190,0,0,0,0,0,0,0,190
2024-10-10,27時半,190,0,190,190,0,0,0,0,0,0,0,190,0,190,190,0,0,0,0,0,0,0,190
2024-10-10,28時,190,0,190,190,0,0,0,0,0,0,0,190,0,190,190,0,0,0,0,0,0,0,190
2024-10-10,28時半,190,0,190,190,0,0,0,0,0,0,0,190,0,190,190,0,0,0,0,0,0,0,190
2024-10-11,5時,371,93,278,190,0,71,21,0,88,0,0,371,93,278,190,0,71,21,0,88,0,0,371
2024-10-11,5時半,261,71,190,190,0,71,0,0,0,0,0,262,71,190,190,0,71,0,0,0,0,0,262
2024-10-11,6時,71,71,0,0,0,71,0,0,0,0,0,71,71,0,0,0,71,0,0,0,0,0,71
2024-10-11,6時半,185,185,0,114,0,71,0,0,0,0,0,185,185,0,114,0,71,0,0,0,0,0,185
2024-10-11,7時,407,217,190,304,0,71,32,0,0,0,0,408,217,190,304,0,71,32,0,0,0,0,408
2024-10-11,7時半,357,134,223,190,0,71,95,0,0,0,32,324,134,223,190,0,71,95,0,0,0,32,324
2024-10-11,8時,573,103,470,400,0,71,101,0,0,0,69,504,103,470,400,0,71,101,0,0,0,69,504
2024-10-11,8時半,536,103,433,400,0,71,64,0,0,0,32,504,103,433,400,0,71,64,0,0,0,32,504
2024-10-11,9時,164,132,32,0,0,71,64,28,0,0,32,132,132,32,0,0,71,64,28,0,0,32,132
2024-10-11,9時半,103,71,32,0,0,71,32,0,0,0,32,71,71,32,0,0,71,32,0,0,0,32,71
